0	0.0011604121
6	0.001154592
13	0.0011545406
9	0.0011545157
17	0.0011545146
73	0.0011545116
30	0.0011545112
26	0.001154511
52	0.0011545095
68	0.0011545082
83	0.0011545068
16	0.0011545063
53	0.0011545051
36	0.0011545017
32	0.0011544923
99	0.0011544919
104	0.0011544778
69	0.0011544704
117	0.0011544678
59	0.0011544621
58	0.0010892675
75	0.0010892495
157	0.0010774175
205	0.0010486415
370	6.21038E-4
318	5.694459E-4
326	5.4213905E-4
195	5.0453446E-4
285	4.6765915E-4
354	4.6097074E-4
